spec;section;outcome;row_type;value
"disentangle_gender";"layer_firm_year";"l_layer_emp_male";"c_male_pre_ftest";   0.2557"
"disentangle_gender";"layer_firm_year";"l_layer_emp_male";"c_male_n_obs";      31,565"
"disentangle_gender";"layer_firm_year";"l_layer_emp_male";"c_male_n_firms";       4,053"
"disentangle_gender";"layer_cross_firm";"l_layer_emp_female";"c_female_main";  -0.0038
"disentangle_gender";"layer_cross_firm";"l_layer_emp_female";"c_female_main_se";   0.0044"
"disentangle_gender";"layer_cross_firm";"l_layer_emp_female";"c_female_pre";   0.0036
"disentangle_gender";"layer_cross_firm";"l_layer_emp_female";"c_female_pre_se";   0.0067"
"disentangle_gender";"layer_cross_firm";"l_layer_emp_female";"c_female_pre_ftest";   0.7118"
"disentangle_gender";"layer_cross_firm";"l_layer_emp_female";"c_female_n_obs";      28,599"
"disentangle_gender";"layer_cross_firm";"l_layer_emp_female";"c_female_n_firms";       3,757"
"disentangle_gender";"layer_cross_firm";"l_layer_emp_male";"c_female_main";   0.0018
"disentangle_gender";"layer_cross_firm";"l_layer_emp_male";"c_female_main_se";   0.0033"
"disentangle_gender";"layer_cross_firm";"l_layer_emp_male";"c_female_pre";   0.0006
"disentangle_gender";"layer_cross_firm";"l_layer_emp_male";"c_female_pre_se";   0.0029"
"disentangle_gender";"layer_cross_firm";"l_layer_emp_male";"c_female_pre_ftest";   0.9695"
"disentangle_gender";"layer_cross_firm";"l_layer_emp_male";"c_female_n_obs";      28,323"
"disentangle_gender";"layer_cross_firm";"l_layer_emp_male";"c_female_n_firms";       3,689"
"disentangle_gender";"layer_cross_firm";"l_layer_emp_female";"c_male_main";   0.0030
"disentangle_gender";"layer_cross_firm";"l_layer_emp_female";"c_male_main_se";   0.0069"
"disentangle_gender";"layer_cross_firm";"l_layer_emp_female";"c_male_pre";   0.0012
"disentangle_gender";"layer_cross_firm";"l_layer_emp_female";"c_male_pre_se";   0.0056"
"disentangle_gender";"layer_cross_firm";"l_layer_emp_female";"c_male_pre_ftest";   0.8274"
"disentangle_gender";"layer_cross_firm";"l_layer_emp_female";"c_male_n_obs";      28,018"
"disentangle_gender";"layer_cross_firm";"l_layer_emp_female";"c_male_n_firms";       3,767"
"disentangle_gender";"layer_cross_firm";"l_layer_emp_male";"c_male_main";   0.0093
"disentangle_gender";"layer_cross_firm";"l_layer_emp_male";"c_male_main_se";   0.0061"
"disentangle_gender";"layer_cross_firm";"l_layer_emp_male";"c_male_pre";  -0.0058
"disentangle_gender";"layer_cross_firm";"l_layer_emp_male";"c_male_pre_se";   0.0082"
"disentangle_gender";"layer_cross_firm";"l_layer_emp_male";"c_male_pre_ftest";   0.5886"
"disentangle_gender";"layer_cross_firm";"l_layer_emp_male";"c_male_n_obs";      30,737"
"disentangle_gender";"layer_cross_firm";"l_layer_emp_male";"c_male_n_firms";       3,962"
"disentangle_gender";"firm_firm_year";"l_firm_emp";"c_female_main";   0.0069*
"disentangle_gender";"firm_firm_year";"l_firm_emp";"c_female_main_se";   0.0037"
"disentangle_gender";"firm_firm_year";"l_firm_emp";"c_female_pre";  -0.0002
"disentangle_gender";"firm_firm_year";"l_firm_emp";"c_female_pre_se";   0.0021"
"disentangle_gender";"firm_firm_year";"l_firm_emp";"c_female_pre_ftest";   0.9905"
"disentangle_gender";"firm_firm_year";"l_firm_emp";"c_female_n_obs";      30,737"
"disentangle_gender";"firm_firm_year";"l_firm_emp";"c_female_n_firms";       3,861"
"disentangle_gender";"firm_firm_year";"l_firm_emp";"c_male_main";   0.0047
"disentangle_gender";"firm_firm_year";"l_firm_emp";"c_male_main_se";   0.0057"
"disentangle_gender";"firm_firm_year";"l_firm_emp";"c_male_pre";  -0.0036
